"Gene","adjpvals","comp","zvals"
"nanA",0.409343151412938,"16 - 59",0.539777786922193
"nanA",0.424119366873537,"170 - 59",0.469908073386579
"nanA",0.00105425948321808,"176 - 59",3.96449013861561
"nanA",0.0716576266598566,"185 - 59",2.04144190573226
"nanA",0.0650273612700142,"2 - 59",2.11732631900571
"nanA",0.496323704709538,"23 - 59",-0.0355248815830486
"nanA",0.220809068947762,"236 - 59",1.24189990823596
"nanA",0.390098864008491,"260 - 59",0.613757483606961
"nanA",0.397216802175705,"27 - 59",0.58139501322502
"nanA",0.0847974884986115,"3 - 59",-1.92141712222938
"nanA",0.142652415715688,"309 - 59",1.56612740149661
"nanA",0.000730977370051315,"336 - 59",4.19063633601015
"nanA",0.322620951160313,"37 - 59",-0.876796405152801
"nanA",0.248877077858289,"371 - 59",-1.12408039129355
"nanA",0.301097469546805,"40 - 59",-0.948036113071466
"nanA",0.115830065992585,"44 - 59",1.70519431598635
"nanA",0.119216704233214,"48 - 59",1.68365676945397
"nanA",0.267327642973434,"485 - 59",1.06448563563082
"nanA",0.226648603419451,"498 - 59",1.21655501214951
"nanA",0.127412606687223,"5 - 59",1.6412532708954
"nanA",0.249379859833761,"56 - 59",-1.12408039129355
"nanA",0.0013132273207115,"57 - 59",3.85314996097118
"nanA",4.29553367121219e-08,"1 - 6",-6.48150083555958
"nanA",0.176577282026782,"10 - 6",-1.42881110817867
"nanA",0.374471116701409,"104 - 6",-0.67892775434849
"nanA",0.396205897451314,"11 - 6",-0.59350171092621
"nanA",0.350004037156606,"111 - 6",-0.775473326215642
"nanA",0.00117237192296229,"116 - 6",-3.89267849753815
"nanA",0.390522823473658,"13 - 6",-0.611622694478537
"nanA",0.494519431560296,"147 - 6",0.0570096507862969
"nanA",0.248889406366587,"16 - 6",-1.1265342198
"nanA",0.227698362718219,"170 - 6",-1.20506099862808
"nanA",0.0388829735410801,"176 - 6",2.46644855252895
"nanA",0.482094586239658,"185 - 6",-0.182574575534647
"nanA",0.381026374744856,"2 - 6",0.646477266877141
"nanA",0.00308221179380413,"23 - 6",-3.57376823550932
"nanA",0.456139695631717,"236 - 6",-0.337417079615862
"nanA",0.274699635277775,"260 - 6",-1.04338821868791
"nanA",0.120565279378225,"27 - 6",-1.67697985172306
"nanA",0.00120243274149978,"3 - 6",-3.89267849753815
"nanA",0.424825903882203,"309 - 6",-0.470933909494246
"nanA",0.0243726763649337,"336 - 6",2.74341994797262
"nanA",0.0260561986813699,"37 - 6",-2.71862616702029
"nanA",0.0138875859557001,"371 - 6",-2.99654937444124
"nanA",0.0212891264330249,"40 - 6",-2.7986926866097
"nanA",0.461937159129471,"44 - 6",-0.300612419192684
"nanA",0.383636644406978,"48 - 6",-0.651025281113319
"nanA",0.410162047025175,"485 - 6",-0.536813508208732
"nanA",0.451776965664822,"498 - 6",-0.365902283700558
"nanA",0.490373145019402,"5 - 6",0.111417352313262
"nanA",0.0140385379769577,"56 - 6",-2.99654937444124
"nanA",0.0475440543783305,"57 - 6",2.33008524097911
"nanA",0.018997785776207,"59 - 6",-2.85544944978407
"nanA",0.176892942838814,"1 - 642",-1.425266738905
"nanA",0.494187752865233,"10 - 642",-0.0709351773812567
"nanA",0.490203621941731,"104 - 642",-0.130133041444179
"nanA",0.493368560382692,"11 - 642",-0.0781444070210697
"nanA",0.460900122600004,"111 - 642",-0.318240485085862
"nanA",0.0328723105621623,"116 - 642",-2.5828375397654
"nanA",0.491110801566803,"13 - 642",0.100529139708169
"nanA",0.459936732706274,"147 - 642",0.317744200449311
"nanA",0.398710080872596,"16 - 642",-0.573280311446412
"nanA",0.385757451809104,"170 - 642",-0.63032869365864
"nanA",0.103517912058885,"176 - 642",1.78408201979923
"nanA",0.481140500595499,"185 - 642",0.20161750670571
"nanA",0.365722478727136,"2 - 642",0.714782671247332
"nanA",0.197653761806803,"23 - 642",-1.33276069971528
"nanA",0.501059322033898,"236 - 642",0
"nanA",0.416211225216362,"260 - 642",-0.512876142045229
"nanA",0.35966826140985,"27 - 642",-0.737528205107952
"nanA",0.0331071127804635,"3 - 642",-2.5828375397654
"nanA",0.500700077683176,"309 - 642",-0.00355201850095745
"nanA",0.0821084360909932,"336 - 642",1.95264144320831
"nanA",0.11113727693114,"37 - 642",-1.7299082959061
"nanA",0.0836088043921076,"371 - 642",-1.9318148251082
"nanA",0.103840201728087,"40 - 642",-1.78807527384798
"nanA",0.490185175531722,"44 - 642",0.100102339572445
"nanA",0.495218025243638,"48 - 642",-0.0513747893644219
"nanA",0.491222087207175,"485 - 642",-0.144858146989874
"nanA",0.498596619866137,"498 - 642",-0.020694020998553
"nanA",0.459044895681942,"5 - 642",0.326070655193423
"nanA",0.0838865745063671,"56 - 642",-1.9318148251082
"nanA",0.116514373770151,"57 - 642",1.70109395118594
"nanA",0.221291184818827,"59 - 642",-1.24189990823596
"nanA",0.456738304156168,"6 - 642",0.337417079615862
"nanA",0.00420399120808192,"1 - 647",-3.46346001790307
"nanA",0.0663849245981044,"10 - 647",-2.09931760144005
"nanA",0.099884049115627,"104 - 647",-1.81120652471563
"nanA",0.106446016247236,"11 - 647",-1.75921789029252
"nanA",0.103661694528991,"111 - 647",-1.77409282722734
"nanA",0.000941630399693636,"116 - 647",-4.03868988190687
"nanA",0.0910004920493859,"13 - 647",-1.86254175796897
"nanA",0.190944748060276,"147 - 647",-1.36332928282214
"nanA",0.0735398582965155,"16 - 647",-2.02913265358789
"nanA",0.06724282138998,"170 - 647",-2.08618103580011
"nanA",0.491168869487069,"176 - 647",0.103008536527774
"nanA",0.140150529141179,"185 - 647",-1.58143018283549
"nanA",0.358581845626104,"2 - 647",-0.741069670894143
"nanA",0.00808990034649236,"23 - 647",-3.21225799159894
"nanA",0.169433542760546,"236 - 647",-1.45585234214147
"nanA",0.0801715008529604,"260 - 647",-1.9687284841867
"nanA",0.0414015574381842,"27 - 647",-2.41860168837941
"nanA",0.000977846953528007,"3 - 647",-4.03868988190687
"nanA",0.119300770119608,"309 - 647",-1.68462550177241
"nanA",0.46938933665186,"336 - 647",0.27156795993686
"nanA",0.0087549869785769,"37 - 647",-3.18576063804757
"nanA",0.00537768551829384,"371 - 647",-3.38766716724968
"nanA",0.00763886588185349,"40 - 647",-3.24392761598945
"nanA",0.139915409721273,"44 - 647",-1.58097114369901
"nanA",0.0960295348553352,"48 - 647",-1.83442247890563
"nanA",0.135867768766466,"485 - 647",-1.60071048913135
"nanA",0.164487842647037,"498 - 647",-1.47654636314003
"nanA",0.248582868292819,"5 - 647",-1.12978168694805
"nanA",0.00546584429728226,"56 - 647",-3.38766716724968
"nanA",0.497270077127737,"57 - 647",0.0200204679144892
"nanA",0.0129256974499957,"59 - 647",-3.02494759777716
"nanA",0.122880797822618,"6 - 647",-1.66655552126151
"nanA",0.169851897187115,"642 - 647",-1.45585234214147
"nanA",0.000945792769187289,"1 - 67",-3.99760733173806
"nanA",0.478987783412184,"10 - 67",-0.218111118055784
"nanA",0.479040079457617,"104 - 67",-0.216695526847371
"nanA",0.489123751554451,"11 - 67",-0.135244990296958
"nanA",0.435223296557956,"111 - 67",-0.436469187851897
"nanA",0.00417005978067225,"116 - 67",-3.47474496139745
"nanA",0.482522414205708,"13 - 67",0.207668172857516
"nanA",0.419933767855724,"147 - 67",0.484993256975125
"nanA",0.349100577391019,"16 - 67",-0.778641021079056
"nanA",0.328548149784919,"170 - 67",-0.855179457458816
"nanA",0.022008610046191,"176 - 67",2.78230311085973
"nanA",0.457052452086742,"185 - 67",0.334183399418631
"nanA",0.30101276886737,"2 - 67",0.949476812083552
"nanA",0.0301090348549881,"23 - 67",-2.6354523855963
"nanA",0.4988448016507,"236 - 67",-0.00950477314519963
"nanA",0.370333960817272,"260 - 67",-0.697600323735782
"nanA",0.239645526093907,"27 - 67",-1.16830086381213
"nanA",0.00424321872419282,"3 - 67",-3.47474496139745
"nanA",0.49739951494005,"309 - 67",-0.0183811769854973
"nanA",0.0123092179966493,"336 - 67",3.04638497470641
"nanA",0.0477439150790211,"37 - 67",-2.33042029983732
"nanA",0.0318313523096354,"371 - 67",-2.60130633447549
"nanA",0.0418644305590697,"40 - 67",-2.40845948987158
"nanA",0.489867246756398,"44 - 67",0.144013992161598
"nanA",0.491298477613291,"48 - 67",-0.104012111298345
"nanA",0.481890368664744,"485 - 67",-0.203852371403608
"nanA",0.496686216938319,"498 - 67",-0.0372687157535432
"nanA",0.436856438483578,"5 - 67",0.427964917143034
"nanA",0.032063697946932,"56 - 67",-2.60130633447549
"nanA",0.02931457410854,"57 - 67",2.65228579475131
"nanA",0.0607413000875279,"59 - 67",-2.16606210487082
"nanA",0.335768553515778,"6 - 67",0.824606476843551
"nanA",0.499375487609903,"642 - 67",-0.00950477314519963
"nanA",0.0821477426649601,"647 - 67",1.94372610819317
"nanA",0.44561742620323,"1 - 712",-0.401924803262379
"nanA",0.0908135090949221,"10 - 712",1.87171299967638
"nanA",0.244685260351905,"104 - 712",1.14069528302644
"nanA",0.228036473857676,"11 - 712",1.21044535540291
"nanA",0.380504486667977,"111 - 712",0.650062334757819
"nanA",0.0648215818254992,"116 - 712",-2.12349129372944
"nanA",0.0778552042342267,"13 - 712",1.98414355802821
"nanA",0.109313881293338,"147 - 712",1.74158565809581
"nanA",0.457204255098733,"16 - 712",0.337703615422134
"nanA",0.469327362542419,"170 - 712",0.26783390188652
"nanA",0.00209503306725094,"176 - 712",3.70888428332295
"nanA",0.106959459500598,"185 - 712",1.75566587179157
"nanA",0.0848956243333153,"2 - 712",1.91525214750565
"nanA",0.454485992456721,"23 - 712",-0.355032200698885
"nanA",0.275152185872363,"236 - 712",1.0398257367359
"nanA",0.442184542564917,"260 - 712",0.411683312106901
"nanA",0.457982023843818,"27 - 712",0.325789157932351
"nanA",0.0650861597105012,"3 - 712",-2.12349129372944
"nanA",0.201975740794309,"309 - 712",1.31052154620394
"nanA",0.00112420123803589,"336 - 712",3.93503048071748
"nanA",0.264432842621034,"37 - 712",-1.07887057665286
"nanA",0.197748785973185,"371 - 712",-1.32615456279361
"nanA",0.242908762439539,"40 - 712",-1.15011028457153
"nanA",0.17103925888089,"44 - 712",1.44958846069368
"nanA",0.181745076792285,"48 - 712",1.39788073551328
"nanA",0.326943267736001,"485 - 712",0.862411464130763
"nanA",0.28284613223026,"498 - 712",1.01448084064945
"nanA",0.174012741533857,"5 - 712",1.43917909939534
"nanA",0.198197195918703,"56 - 712",-1.32615456279361
"nanA",0.00310091112065887,"57 - 712",3.59754410567851
"nanA",0.465226512177115,"59 - 712",-0.285776033940691
"nanA",0.0379883431049929,"6 - 712",2.48128079054479
"nanA",0.275689592485395,"642 - 712",1.0398257367359
"nanA",0.0202816255274712,"647 - 712",2.8228734262771
"nanA",0.0994178130683449,"67 - 712",1.81605937293533
"nanA",0.493102084260405,"1 - 717",-0.0800918424219922
"nanA",0.0582827298292767,"10 - 717",2.18913708154972
"nanA",0.192790582060019,"104 - 717",1.35037873041907
"nanA",0.177312525645322,"11 - 717",1.42012880279554
"nanA",0.336948641489689,"111 - 717",0.81583165510702
"nanA",0.0814186002886718,"116 - 717",-1.95772197338024
"nanA",0.0520995820521948,"13 - 717",2.2749221815629
"nanA",0.0809894125607974,"147 - 717",1.95126910548844
"nanA",0.416505505998795,"16 - 717",0.503472935771335
"nanA",0.435984367804843,"170 - 717",0.433603222235721
"nanA",0.001108770503462,"176 - 717",3.91856773071558
"nanA",0.0781289000108704,"185 - 717",1.99009909285478
"nanA",0.0675775120147169,"2 - 717",2.08102146785485
"nanA",0.492111776222723,"23 - 717",-0.0929278914580973
"nanA",0.227973666014846,"236 - 717",1.2055950570851
"nanA",0.39790858714146,"260 - 717",0.577452632456103
"nanA",0.410203256721494,"27 - 717",0.535472605324981
"nanA",0.0816983892931002,"3 - 717",-1.95772197338024
"nanA",0.153051198718741,"309 - 717",1.52020499359657
"nanA",0.000670552772905819,"336 - 717",4.14471392811011
"nanA",0.312326387596019,"37 - 717",-0.913101256303659
"nanA",0.240303538094936,"371 - 717",-1.16038524244441
"nanA",0.29332128637896,"40 - 717",-0.984340964222324
"nanA",0.124416962866793,"44 - 717",1.65927190808631
"nanA",0.129429657230223,"48 - 717",1.63231395657649
"nanA",0.278542729252979,"485 - 717",1.02818078447996
"nanA",0.235412232600268,"498 - 717",1.18025016099865
"nanA",0.135060365821299,"5 - 717",1.60494841974454
"nanA",0.240801060948134,"56 - 717",-1.16038524244441
"nanA",0.00151073432239763,"57 - 717",3.80722755307114
"nanA",0.494152247412464,"59 - 717",-0.0513428128774802
"nanA",0.0217981307631566,"6 - 717",2.78822592795464
"nanA",0.228456661069962,"642 - 717",1.2055950570851
"nanA",0.0141004102434286,"647 - 717",2.98864274662631
"nanA",0.0665391160785471,"67 - 717",2.10318025811631
"nanA",0.474542883151247,"712 - 717",0.234433221063211
"nanA",0.313147233144309,"1 - 84",-0.910041545827505
"nanA",0.43388640388074,"10 - 84",0.441809976299376
"nanA",0.462248138340775,"104 - 84",0.294817535579492
"nanA",0.457151954019425,"11 - 84",0.346806170002602
"nanA",0.49425653193923,"111 - 84",0.0497775099694932
"nanA",0.056032612125675,"116 - 84",-2.21481954471004
"nanA",0.395241829276353,"13 - 84",0.596764503008806
"nanA",0.358404388873684,"147 - 84",0.742694777472982
"nanA",0.482429571486249,"16 - 84",-0.205262316391057
"nanA",0.468324276569949,"170 - 84",-0.262310698603285
"nanA",0.0563707577231217,"176 - 84",2.2090325968229
"nanA",0.383606142102592,"185 - 84",0.652345658729571
"nanA",0.26330985691042,"2 - 84",1.08280066630269
"nanA",0.327984340886104,"23 - 84",-0.857651511063932
"nanA",0.453202544489967,"236 - 84",0.368017995055355
"nanA",0.491799316451836,"260 - 84",-0.144858146989874
"nanA",0.460550381958648,"27 - 84",-0.312577628084281
"nanA",0.0562816459573446,"3 - 84",-2.21481954471004
"nanA",0.438772046640919,"309 - 84",0.421398558522714
"nanA",0.0445542845361232,"336 - 84",2.37759202023199
"nanA",0.190999944264988,"37 - 84",-1.36189030085075
"nanA",0.142583840632166,"371 - 84",-1.56379683005285
"nanA",0.176909966247813,"40 - 84",-1.42005727879263
"nanA",0.412788136608042,"44 - 84",0.525052916596117
"nanA",0.44623302239683,"48 - 84",0.399353362659439
"nanA",0.478468612477557,"485 - 84",0.223159848065481
"nanA",0.457514709820231,"498 - 84",0.347323974056802
"nanA",0.370815738412853,"5 - 84",0.694088650248778
"nanA",0.14294944022353,"56 - 84",-1.56379683005285
"nanA",0.0649397054616903,"57 - 84",2.12604452820962
"nanA",0.3438018703537,"59 - 84",-0.791171756212098
"nanA",0.331410894283496,"6 - 84",0.843991790095045
"nanA",0.453812507537733,"642 - 84",0.368017995055355
"nanA",0.0980097363387527,"647 - 84",1.82387033719683
"nanA",0.416014394039374,"67 - 84",0.503252725477373
"nanA",0.395920812961765,"712 - 84",-0.589097584712038
"nanA",0.356793205450198,"717 - 84",-0.754866905061239
"nanA",0.136819250963406,"1 - 86",-1.59596444724983
"nanA",0.472825646594952,"10 - 86",-0.240811231336239
"nanA",0.469093674682767,"104 - 86",-0.270922138391232
"nanA",0.479791378759034,"11 - 86",-0.218933503968122
"nanA",0.434065228553714,"111 - 86",-0.44016741961788
"nanA",0.0258647123899965,"116 - 86",-2.70476447429741
"nanA",0.496032268472586,"13 - 86",-0.0638771052759333
"nanA",0.483429427940611,"147 - 86",0.176955103502258
"nanA",0.370878791205957,"16 - 86",-0.69520724597843
"nanA",0.357437198584976,"170 - 86",-0.752255628190658
"nanA",0.12756039705812,"176 - 86",1.64329292285218
"nanA",0.495383042396538,"185 - 86",0.0522881189531227
"nanA",0.395915814578577,"2 - 86",0.592855736715314
"nanA",0.160631446575483,"23 - 86",-1.49016769534749
"nanA",0.488112692774037,"236 - 86",-0.121926934532018
"nanA",0.384811754066375,"260 - 86",-0.634803076577247
"nanA",0.322498999304659,"27 - 86",-0.878317302055005
"nanA",0.0260732987802384,"3 - 86",-2.70476447429741
"nanA",0.490297794323784,"309 - 86",-0.14434111544801
"nanA",0.100043092928847,"336 - 86",1.81185234626126
"nanA",0.0926465056041864,"37 - 86",-1.85183523043812
"nanA",0.0698167068016731,"371 - 86",-2.05374175964022
"nanA",0.0850989596387209,"40 - 86",-1.91000220838
"nanA",0.496365594097504,"44 - 86",-0.0406867573746073
"nanA",0.479806802818919,"48 - 86",-0.200704177117009
"nanA",0.468041585633443,"485 - 86",-0.266785081521892
"nanA",0.488760903867292,"498 - 86",-0.142620955530571
"nanA",0.482345599317599,"5 - 86",0.204143720661405
"nanA",0.0700752871972349,"56 - 86",-2.05374175964022
"nanA",0.142485675819805,"57 - 86",1.56030485423889
"nanA",0.182695867375435,"59 - 86",-1.39122929598855
"nanA",0.484957403672126,"6 - 86",0.169585336630357
"nanA",0.488671174115884,"642 - 86",-0.121926934532018
"nanA",0.197692632343425,"647 - 86",1.33392540760946
"nanA",0.488905239076693,"67 - 86",-0.154077375195855
"nanA",0.232901453471234,"712 - 86",-1.18915512448849
"nanA",0.191648709527515,"717 - 86",-1.35492444483769
"nanA",0.419962683958379,"84 - 86",-0.489944929587373
"nanA",0.0415611285410504,"1 - 899",-2.41516212446468
"nanA",0.416720286955905,"10 - 899",-0.514332397576101
"nanA",0.426120379297141,"104 - 899",-0.461924509492262
"nanA",0.44614798561082,"11 - 899",-0.398251696111907
"nanA",0.390341258849902,"111 - 899",-0.614499200665689
"nanA",0.0077196690068152,"116 - 899",-3.22943063891622
"nanA",0.469553975653092,"13 - 899",-0.254466473956144
"nanA",0.492565927960311,"147 - 899",0.0866108455297996
"nanA",0.312483911168017,"16 - 899",-0.908993825472367
"nanA",0.293621589423952,"170 - 899",-0.974867623126492
"nanA",0.0891807668225723,"176 - 899",1.88250056950614
"nanA",0.493004849445044,"185 - 899",-0.0763929364123282
"nanA",0.398083013204203,"2 - 899",0.578333194110484
"nanA",0.0662425455599388,"23 - 899",-2.1066034906282
"nanA",0.470595551436524,"236 - 899",-0.24702674120297
"nanA",0.332451723503736,"260 - 899",-0.839245098544469
"nanA",0.228851235856051,"27 - 899",-1.20582862109752
"nanA",0.00782259792690607,"3 - 899",-3.22943063891622
"nanA",0.460809628015394,"309 - 899",-0.306895050827051
"nanA",0.0675688178008747,"336 - 899",2.08894285885114
"nanA",0.0533132423350743,"37 - 899",-2.24455278183248
"nanA",0.0379071849090956,"371 - 899",-2.47769435980443
"nanA",0.0479765434737786,"40 - 899",-2.31171822257786
"nanA",0.482682884125646,"44 - 899",-0.179944907379263
"nanA",0.446417637821258,"48 - 899",-0.396405690835241
"nanA",0.441548054041991,"485 - 899",-0.414294521520798
"nanA",0.468502876603822,"498 - 899",-0.270922138391231
"nanA",0.48935158100898,"5 - 899",0.129487219898551
"nanA",0.0381383262804925,"56 - 899",-2.47769435980443
"nanA",0.103336162021486,"57 - 899",1.78086135808532
"nanA",0.0863339929761255,"59 - 899",-1.90231408574595
"nanA",0.495791410974171,"6 - 899",0.0591909921297225
"nanA",0.471177971673451,"642 - 899",-0.24702674120297
"nanA",0.175274746452018,"647 - 899",1.43404674206848
"nanA",0.452709135695276,"67 - 899",-0.374200291108415
"nanA",0.127349537799797,"712 - 899",-1.64670823045328
"nanA",0.091985079100443,"717 - 899",-1.85639167784591
"nanA",0.37659669582332,"84 - 899",-0.671977318226642
"nanA",0.490908468659249,"86 - 899",-0.106237644255917
"nanA",4.9235178208275e-06,"1 - 904;9",-5.53441217184093
"nanA",0.0673464859593027,"10 - 904;9",-2.08712509172224
"nanA",0.232202661705512,"104 - 904;9",-1.19219577131251
"nanA",0.252458663833366,"11 - 904;9",-1.11278182047208
"nanA",0.240040503676387,"111 - 904;9",-1.16605329060106
"nanA",0.000678760087230623,"116 - 904;9",-4.16183360382676
"nanA",0.18068567348623,"13 - 904;9",-1.40231330382764
"nanA",0.416714968135965,"147 - 904;9",-0.508051983637518
"nanA",0.157736951398759,"16 - 904;9",-1.50343926808462
"nanA",0.140132190613835,"170 - 904;9",-1.57890718410067
"nanA",0.110996874737451,"176 - 904;9",1.73181603354498
"nanA",0.337044103568901,"185 - 904;9",-0.816872456613055
"nanA",0.479316193780529,"2 - 904;9",0.200507894513254
"nanA",0.00134248146985723,"23 - 904;9",-3.85365546595204
"nanA",0.359066833768837,"236 - 904;9",-0.745060700276186
"nanA",0.176611772508049,"260 - 904;9",-1.42353206289114
"nanA",0.065119724090771,"27 - 904;9",-2.12000720939228
"nanA",0.000711081996146367,"3 - 904;9",-4.16183360382676
"nanA",0.288586445955577,"309 - 904;9",-0.998840064918421
"nanA",0.0774536216560997,"336 - 904;9",1.98929480583506
"nanA",0.0127039011569451,"37 - 904;9",-3.03351427123372
"nanA",0.00681080250737979,"371 - 904;9",-3.30061150340821
"nanA",0.0105183352442363,"40 - 904;9",-3.11046195030892
"nanA",0.332448519093606,"44 - 904;9",-0.840505417590613
"nanA",0.220971102662242,"48 - 904;9",-1.24020953889896
"nanA",0.305626351262472,"485 - 904;9",-0.936690016434609
"nanA",0.350846394990293,"498 - 904;9",-0.772436316870246
"nanA",0.460619793845492,"5 - 904;9",-0.313709768537341
"nanA",0.00691399648476434,"56 - 904;9",-3.30061150340821
"nanA",0.135388918262122,"57 - 904;9",1.60504966481212
"nanA",0.00784804552247688,"59 - 904;9",-3.23233909398805
"nanA",0.284298916189137,"6 - 904;9",-1.00988896242666
"nanA",0.359665278491785,"642 - 904;9",-0.745060700276186
"nanA",0.235668978781013,"647 - 904;9",1.18085092119244
"nanA",0.14275532401083,"67 - 904;9",-1.56063176130301
"nanA",0.0172881824282722,"712 - 904;9",-2.89420433060987
"nanA",0.00907723913113091,"717 - 904;9",-3.17158945853366
"nanA",0.2236596560013,"84 - 904;9",-1.23190274673272
"nanA",0.396679926458908,"86 - 904;9",-0.583766526830099
"nanA",0.390185264903085,"899 - 904;9",-0.616074686954622
"nanA",0.467576942187303,"1 - 91",0.265235811151922
"nanA",0.0346105715150896,"10 - 91",2.52973399584632
"nanA",0.140401938672586,"104 - 91",1.57536964711171
"nanA",0.127423299225078,"11 - 91",1.64511971948818
"nanA",0.289739794924039,"111 - 91",0.993702592506508
"nanA",0.102963658277301,"116 - 91",-1.77985103598075
"nanA",0.0329520040447085,"13 - 91",2.58692844565866
"nanA",0.0597027534273101,"147 - 91",2.17626002218109
"nanA",0.373914367050334,"16 - 91",0.681343873170823
"nanA",0.389998392786529,"170 - 91",0.611474159635209
"nanA",0.000646983718275246,"176 - 91",4.14355864740822
"nanA",0.0532321500605184,"185 - 91",2.24164658487715
"nanA",0.0530516767595041,"2 - 91",2.25889240525434
"nanA",0.480130590919094,"23 - 91",0.188310754407707
"nanA",0.184461168347435,"236 - 91",1.38346599448459
"nanA",0.35717441054257,"260 - 91",0.75532356985559
"nanA",0.355328384241483,"27 - 91",0.760463522017624
"nanA",0.103262971237409,"3 - 91",-1.77985103598075
"nanA",0.108777601078779,"309 - 91",1.74519591028921
"nanA",0.000392320654269214,"336 - 91",4.36970484480275
"nanA",0.358982330316758,"37 - 91",-0.735230318904171
"nanA",0.293014093116873,"371 - 91",-0.982514305044922
"nanA",0.338987544390916,"40 - 91",-0.806470026822837
"nanA",0.0893886410723742,"44 - 91",1.88426282477895
"nanA",0.0891870225359996,"48 - 91",1.88386144859886
"nanA",0.229251575088418,"485 - 91",1.20605172187945
"nanA",0.190979510832587,"498 - 91",1.35812109839814
"nanA",0.103196586475531,"5 - 91",1.78281935714403
"nanA",0.293572215199001,"56 - 91",-0.982514305044922
"nanA",0.000933377421957671,"57 - 91",4.03221846976379
"nanA",0.478874368476532,"59 - 91",0.200204679144891
"nanA",0.010647938228238,"6 - 91",3.1175789059743
"nanA",0.18489417578487,"642 - 91",1.38346599448459
"nanA",0.00912169190594597,"647 - 91",3.16651368402579
"nanA",0.041774924477053,"67 - 91",2.41126175888213
"nanA",0.421252752258271,"712 - 91",0.485980713085582
"nanA",0.470295125979856,"717 - 91",0.251547492022371
"nanA",0.306842654970471,"84 - 91",0.932737842460727
"nanA",0.149695277430303,"86 - 91",1.53279538223718
"nanA",0.067776551543864,"899 - 91",2.08138259453855
"nanA",0.00418455212308437,"904;9 - 91",3.46922446494226
"nanA",0.437122458380384,"1 - 969;906",-0.42613703318025
"nanA",0.308800866737921,"10 - 969;906",0.923385211823132
"nanA",0.370293566326729,"104 - 969;906",0.693935250778017
"nanA",0.359853816667971,"11 - 969;906",0.745923885201126
"nanA",0.446276339039012,"111 - 969;906",0.395423590431818
"nanA",0.0907669094109284,"116 - 969;906",-1.86917346424772
"nanA",0.267498159083496,"13 - 969;906",1.06283358282612
"nanA",0.245236443908573,"147 - 969;906",1.14181249267151
"nanA",0.488596231866601,"16 - 969;906",0.140383764071268
"nanA",0.492291685969767,"170 - 969;906",0.0833353818590396
"nanA",0.0316607316166648,"176 - 969;906",2.60815031202142
"nanA",0.264723378612818,"185 - 969;906",1.07567392309241
"nanA",0.176268240037386,"2 - 969;906",1.42844674676501
"nanA",0.441701161357731,"23 - 969;906",-0.411424339959781
"nanA",0.364474424334396,"236 - 969;906",0.71366407551768
"nanA",0.48034886531666,"260 - 969;906",0.200787933472451
"nanA",0.492045300434754,"27 - 969;906",0.0865400871142434
"nanA",0.0910505560028375,"3 - 969;906",-1.86917346424772
"nanA",0.335929375596338,"309 - 969;906",0.820516273721238
"nanA",0.0221995450605206,"336 - 969;906",2.77670973543051
"nanA",0.282624899493437,"37 - 969;906",-1.01624422038842
"nanA",0.227006118351523,"371 - 969;906",-1.21815074959052
"nanA",0.264728664039736,"40 - 969;906",-1.0744111983303
"nanA",0.309012885508596,"44 - 969;906",0.924170631794641
"nanA",0.336082920912648,"48 - 969;906",0.822681627022276
"nanA",0.399063338488222,"485 - 969;906",0.568805928527806
"nanA",0.370159145591291,"498 - 969;906",0.692970054519127
"nanA",0.274655787485124,"5 - 969;906",1.0397347307111
"nanA",0.227495355675557,"56 - 969;906",-1.21815074959052
"nanA",0.0348407840993818,"57 - 969;906",2.52516224340814
"nanA",0.452070027294535,"59 - 969;906",-0.367843491849261
"nanA",0.199119425559906,"6 - 969;906",1.31977168534753
"nanA",0.365066103594679,"642 - 969;906",0.71366407551768
"nanA",0.0604705326369084,"647 - 969;906",2.16951641765915
"nanA",0.296003249133355,"67 - 969;906",0.966985604719445
"nanA",0.486064030971963,"712 - 969;906",-0.165769320349201
"nanA",0.457689428183093,"717 - 969;906",-0.331538640698403
"nanA",0.45648798968395,"84 - 969;906",0.345646080462325
"nanA",0.332986244710451,"86 - 969;906",0.835591010049698
"nanA",0.26559669890458,"899 - 969;906",1.07109503342517
"nanA",0.118497906179931,"904;9 - 969;906",1.68914953200649
"nanA",0.416666699271125,"91 - 969;906",-0.50940957809789
"nanA",0.000657804049979343,"1 - novel",-4.15884386631821
"nanA",0.405165392241802,"10 - novel",-0.553517605361513
"nanA",0.448719645649735,"104 - novel",-0.38644406603506
"nanA",0.460676548786929,"11 - novel",-0.305903619909953
"nanA",0.401666376577474,"111 - novel",-0.562094354149897
"nanA",0.00304819472977106,"116 - novel",-3.58155709372261
"nanA",0.49180961808266,"13 - novel",-0.0857930839158739
"nanA",0.461166245019856,"147 - novel",0.307404373564459
"nanA",0.313889422435222,"16 - novel",-0.902147455963964
"nanA",0.293250611218251,"170 - novel",-0.978211965580268
"nanA",0.0325430027607019,"176 - novel",2.57904515526699
"nanA",0.488852949051038,"185 - novel",0.128030058596214
"nanA",0.336631471649172,"2 - novel",0.815269854294362
"nanA",0.02045392688099,"23 - novel",-2.81728100211541
"nanA",0.488594329672399,"236 - novel",-0.137773707368748
"nanA",0.336001320719922,"260 - novel",-0.821608563429053
"nanA",0.198650204943981,"27 - novel",-1.32741660740975
"nanA",0.00310681385918974,"3 - novel",-3.58155709372261
